2021.06.14,20:00,40142.7,40324.4,39314.9,39810.9,55901
2021.06.15,00:05,40160.2,40846.3,39936.3,40338.1,60092
2021.06.15,04:05,40337.3,40602.5,39860.1,40464.4,57341
2021.06.15,08:05,40459.0,40514.0,39660.3,39752.3,53834
2021.06.15,12:05,39746.1,40454.3,39551.1,40285.4,60508
2021.06.15,16:05,40283.3,40377.0,39703.2,40201.3,47657
2021.06.15,20:05,40199.8,41314.6,39485.0,39933.0,53520
2021.06.16,00:05,39902.0,40379.4,39710.0,39781.0,41578
2021.06.16,04:05,39783.5,40409.5,39595.2,40257.0,49515
2021.06.16,08:05,40248.0,40499.4,39869.9,40059.3,44469
2021.06.16,12:05,40061.3,40171.8,38859.8,39144.8,55319
2021.06.16,16:05,39131.7,39503.1,38409.8,38555.3,53179
2021.06.16,20:05,38551.5,39666.9,38257.5,38505.3,55797
2021.06.17,00:00,38494.8,38915.3,38029.7,38623.3,51604
2021.06.17,04:00,38622.3,39079.3,38516.5,38796.2,42391
2021.06.17,08:00,38793.0,39408.8,38626.0,39275.2,44438
2021.06.17,12:00,39277.3,39530.2,38580.7,38765.9,44529
2021.06.17,16:00,38775.4,39139.7,38231.6,38473.4,42178
2021.06.17,20:00,38473.4,38520.8,37342.1,37706.6,47047
2021.06.18,00:00,37643.1,38197.4,37488.5,37666.2,30106
2021.06.18,04:00,37672.2,38126.0,37193.8,37906.9,37789
2021.06.18,08:00,37906.9,38100.3,37370.0,37851.8,36315
2021.06.18,12:00,37863.3,38013.5,37034.2,37393.1,46947
2021.06.18,16:00,37398.1,37629.6,36252.1,36601.7,51390
2021.06.18,20:00,36601.7,36616.0,35114.6,35476.1,49972
2021.06.19,00:00,35471.1,35902.0,35308.2,35716.2,23544
